1237662635840897987,21.20659,19.69425
1237662636377572048,20.61588,18.95992
1237662636377572016,20.47917,18.85519
1237662636377571837,20.03119,18.84121
1237662200438392006,21.00038,19.17371
1237662200438391763,21.97716,19.51005
1237662636377440880,19.61185,18.1005
1237662636377505907,21.65978,19.6534
1237662636377506558,19.53549,18.07146
1237662199364715132,20.61322,19.01274
1237662199364650313,21.58144,19.68615
1237662199364650221,21.42738,19.54525
1237662200438260386,19.94535,18.43038
1237662635840504489,20.77199,18.98095
1237662636377309965,20.70125,18.97186
1237662636377310589,21.12554,19.27418
1237662199901324249,20.99384,19.21046
1237661950280139986,20.78292,19.04542
1237662199364453108,20.84773,18.94242
1237661950280074535,21.07896,19.3377
1237662635840438507,21.97222,19.57223
1237662635840439029,21.2017,19.19748
1237662199901257977,21.77999,19.67226
1237662199901324024,20.33482,18.89223
1237662636377244688,20.70877,18.95829
1237662200438129660,21.69222,19.51736
1237662636377179198,21.05124,19.29835
1237662200438064167,20.85849,18.80169
1237662199364321947,19.43244,18.06949
1237662635840242380,21.00068,19.01708
1237662635840307708,20.8405,18.9207
1237662636377113663,21.13835,19.43787
1237662636377113845,20.92072,18.71754
1237662636377113210,20.67012,19.09536
1237662199364191512,21.41446,19.53377
1237662199364190870,19.38028,17.7807
1237662199900996273,21.38235,19.34238
1237661950816682548,19.43242,18.00323
1237662636376982046,19.87398,18.48947
1237661950279680991,20.83993,19.04358
1237662199900931129,20.78543,19.06844
1237662199900865201,20.54269,18.89572
1237662199364059779,19.84189,18.27263
1237662534362661315,21.493,19.38132
1237662636913591701,20.98128,19.53484
1237662636376720703,21.30336,19.35438
1237668348148318369,21.72208,19.63086
1237662636376785601,20.25615,18.48994
1237662637450592348,20.48033,18.75942
1237668348148253294,19.34659,18.10594
1237668330964386321,19.439,18.10272
1237662637450527999,20.92272,19.497
1237662636913787554,20.47804,18.7568
1237668330964517799,22.10453,19.42465
1237661951353487883,19.67089,18.22859
1237662636377047946,21.26378,19.34677
1237662534362923688,20.37673,18.71158
1237662636377047660,19.57265,18.17028
1237662637987595037,19.60033,18.05892
1237668348148580910,20.75206,18.98427
1237661951353684251,21.32052,19.34364
1237661951353553338,20.79333,19.39261
1237668348148580466,19.93083,18.33664
1237661951353618973,19.90969,18.38346
1237668331501453848,20.94427,18.82848
1237662637450790247,21.58603,19.58963
1237662637450855114,20.83258,19.10297
1237662637450855203,21.41829,19.33656
1237668348148777699,21.14669,19.36082
1237668348148712328,21.17885,19.10719
1237661951353684493,21.66641,19.38972
1237662636914049260,21.82106,19.72296
1237662636914049080,21.34968,19.29235
1237668348148646455,20.45595,18.91765
1237662637987725995,20.23498,18.53032
1237662638524596710,20.00949,18.43417
1237662637450855837,21.4833,19.55556
1237662636914115474,21.71244,19.63629
1237662637450985913,22.89661,19.71228
1237662534363185614,20.99565,19.30672
1237662636914115019,21.45046,19.57218
1237662636914115704,20.94072,19.31267
1237668330964844677,19.08658,17.87596
1237662534363251562,21.00326,19.16721
1237662638524662380,21.36567,19.68509
1237668349222519402,20.19682,18.89686
1237668348685648426,21.44411,19.67642
1237662637451051630,20.98702,19.09136
1237662637451052480,21.46951,19.66569
1237662637987988789,21.26237,19.42938
1237668348149040143,21.54874,19.66728
1237662637451247741,19.91466,18.36365
1237668331501913295,21.61416,19.6619
1237662637451510001,20.77423,19.28067
1237662636914573983,20.24254,18.62104
1237668330965304350,21.44096,19.57376
1237662637451510782,21.33477,19.50618
1237668348149432695,20.02975,18.48193
1237668348149367254,18.13264,17.09178
1237668348686238662,21.82704,19.49038
1237662637451575968,18.53143,17.13887
1237668348686238472,21.42012,19.50492
1237668271915139829,21.48302,19.59617
1237668365853131392,19.37658,18.0221
1237668271916450156,19.62511,18.48551
1237668311094329879,18.7437,17.54212
1237668365316064574,21.69244,19.45513
1237668310557459050,19.57871,18.25568
1237668272453124650,20.2814,18.81024
1237668310557328415,21.55114,19.7213
1237668272452994098,20.51027,19.23307
1237668270842576917,21.80276,19.62037
1237668310557262413,20.03019,18.46266
1237668271916123048,21.52042,19.69822
1237668310557196692,19.95808,18.42948
1237668365315671128,21.29012,19.52066
1237668272452731419,19.71379,18.31518
1237668271379055561,21.67131,19.71288
1237668311093805533,19.98486,18.44257
1237668271915795294,20.75883,18.97613
1237668311093740070,19.52222,18.04165
1237668270842118628,19.30613,17.95822
1237668333111411084,19.6545,18.15392
1237668310556803920,21.46498,19.65417
1237668271915663767,18.86219,17.54273
1237668271378727571,19.7767,18.38874
1237668271378728051,21.45559,19.50326
1237668332574343945,20.71801,19.3451
1237668333111149105,20.16346,18.37258
1237668365315540155,21.1168,19.46042
1237668365852999757,21.0459,19.5961
1237668333111411197,19.92508,18.38537
1237668333111345471,19.90814,18.71405
1237668270841987948,21.18764,19.20082
1237668350295212497,20.59255,18.91349
1237668271378728121,20.87842,19.02566
1237668333111215317,20.89153,19.51905
1237668333111214931,20.7832,19.2573
1237668270841856616,20.27245,18.66035
1237668333111148648,20.67814,19.35265
1237668332574278142,20.43095,18.69053
1237668270841856925,21.3079,19.6116
1237668271378662308,21.78117,19.71993
1237668332037407189,19.44506,17.93876
1237668333111018267,20.70915,19.15581
1237668333111018196,21.28674,19.30361
1237668270841659806,19.01194,17.72037
1237668270841594730,21.88511,19.30886
1237668332037145679,21.01453,19.38148
1237668332037210970,20.92976,19.22387
1237668332037210534,21.07234,19.10511
1237668332573950664,21.70828,19.7157
1237668333110887221,21.4895,19.72011
1237668333110821944,20.79388,19.1055
1237668349757948266,21.08298,19.53127
1237668349757948445,20.70673,19.00809
1237662638523286112,21.10887,19.34928
1237668332573950159,19.75854,18.21959
1237668310556279430,21.61948,19.57395
1237668271378334191,19.39956,17.96729
1237668271915139620,20.84041,19.14537
1237668271915205398,21.22865,19.3891
1237668271915140115,21.04368,19.34974
1237668310556279075,17.27157,16.38078
1237668310556541742,21.38157,19.48498
1237668271915467099,21.27771,19.35789
1237668311093542967,20.58484,19.46921
1237668310556672827,21.13704,19.40723
1237668310021177668,17.35082,16.5966
1237668333112460812,21.57065,19.6536
1237668271380038888,21.30551,19.44947
1237668271380038769,21.17228,19.30983
1237668310557982907,21.80724,19.56113
1237668310021112937,21.59776,19.71653
1237668310021112913,20.85156,19.35069
1237668271379907378,20.02636,18.4532
1237668332575523412,19.90745,18.35369
1237668333112394604,21.50135,19.6368
1237668271379908118,20.78461,19.58815
1237668349759455651,21.14198,19.38771
1237668270842970156,19.57202,18.13777
1237668333112263038,18.91982,17.59783
1237668349759390245,20.44931,18.80472
1237668349759325427,21.63168,19.56068
1237668310020850397,20.69804,19.37337
1237662638524662872,21.48523,19.50923
1237668332038456088,21.43957,19.36306
1237662638524662195,19.44492,17.95873
1237668349759324967,20.66498,19.11298
1237668349222388411,20.11793,18.65965
1237668332575195608,19.51339,17.94874
1237662637987660659,19.91059,18.41275
1237662637987661174,21.58983,19.47094
1237668349222322905,19.63475,18.08691
1237668332038324252,21.63916,19.63101
1237662638524531703,21.36344,19.52587
1237668270842642701,19.37336,17.9043
1237668270842578114,21.29219,19.50939
1237662637987529161,21.49542,19.63091
1237668349759062707,20.55707,19.08891
1237668332038193524,19.22229,17.79439
1237668332574999032,21.56431,19.59874
1237662638524203726,20.36818,18.56737
1237668332038063176,20.97685,18.96399
1237668349758931707,21.51447,19.56871
1237668349758866427,21.75009,19.40341
1237662637987398252,21.00229,19.15818
1237662637987333464,21.4291,19.60948
1237662638524138138,19.53505,18.07532
1237662638524138161,20.81617,19.18324
1237668349758799914,19.17246,17.80035
1237668349758800416,19.48808,18.00821
1237668332037865564,18.40403,17.14731
1237668349758735137,20.84421,19.16717
1237668349758538313,19.14032,17.54319
1237662638523941593,21.42082,19.43208
1237668332037603992,19.39929,18.02172
1237668271915729432,21.28792,19.36538
1237668310556868922,20.73685,19.48938
1237668270842053178,21.55947,19.64993
1237668310557066029,21.82421,19.52807
1237668270842380911,20.37869,18.52678
1237668310557197009,20.04414,18.68475
1237668271379251505,20.02172,18.3811
1237668311631003727,21.20647,19.57439
1237668365315867095,19.37243,18.01544
1237668271379383371,21.41603,19.66497
1237668271916319353,20.57771,18.99456
1237668310557459191,20.32602,19.2537
1237668311631069814,19.74557,18.38163
1237668365316063711,21.97593,19.68381
1237668310557459593,21.12754,19.3217
1237668271379514387,21.15255,19.44195
1237668310557459532,20.32416,18.68984
1237668272453321273,19.15819,18.00561
1237668271916385014,21.14633,19.24166
1237668310557590138,19.87651,18.49456
1237668311094526451,21.07151,19.25561
1237668365316326563,20.81573,19.4258
1237668271916712615,19.58993,18.14909
1237668272453583554,20.28842,18.75606
1237668310557852191,20.43384,18.89167
1237668311094723616,21.48029,19.5962
1237668311094788361,19.23231,17.89019
1237668272453714840,21.39029,19.51802
1237668272453714169,18.85052,17.44827
1237662636913722073,20.67807,19.11389
1237662636913722029,20.40118,18.81694
1237662534362792532,20.48809,18.71609
1237668348148384778,20.80191,18.83349
1237668348685190218,21.73179,19.64564
1237662636913590554,19.18055,18.09216
1237662637450461317,20.33179,18.69992
1237668330964255248,19.2812,17.91301
1237662636376719833,20.92874,19.04291
1237662636376785637,21.00249,19.30912
1237662534362661169,21.01995,19.18349
1237662534362595878,20.03037,18.29295
1237668330964255236,19.31415,17.89536
1237662636376654537,20.68674,18.98123
1237661951353094617,20.56941,18.89212
1237661950816158705,20.54186,19.19254
1237662636376589437,20.86777,18.88456
1237662200437408920,21.29838,19.25838
1237662636913328693,19.98707,18.62874
1237662534362464489,21.03204,19.13092
1237662534362465068,21.44966,19.46597
1237662636913329802,21.39608,19.69625
1237668348147991406,21.30499,19.30261
1237662199363601760,20.73472,18.88948
1237661950279287304,21.41567,19.39165
1237662199363600512,19.78674,18.17573
1237662199900406453,19.3125,18.01687
1237662636376392104,18.45316,17.22857
1237662636376393138,21.77257,19.48198
1237662199363470187,21.36033,19.37662
1237661950279090600,20.94673,19.30981
1237662636376261254,20.33817,18.64359
1237662200437277074,19.38754,17.93878
1237662636913263021,20.55606,19.41145
1237662200437276937,20.85366,18.90751
1237662636913263149,19.33981,18.02816
1237662636913197690,20.64779,19.18816
1237662636913132126,19.54542,18.05861
1237662534362268532,21.23956,19.67571
1237661951352832757,21.36609,19.46272
1237662636376261951,21.30808,19.36661
1237662636913132237,21.13663,19.3446
1237661950815896073,20.17053,18.62762
1237661950815896114,21.12278,19.25337
1237662636913067141,21.70181,19.66243
1237662636913066083,21.54792,19.64025
1237662635839260086,22.00196,19.64493
1237662199900144948,21.84794,19.69005
1237662636376195716,21.08758,19.31833
1237662636376195617,20.28646,18.79123
1237662200437080297,20.53844,18.98323
1237662534362071588,19.87016,18.4245
1237661950278828261,18.89753,17.83649
1237662199900078784,20.7164,18.87707
1237662635839128197,21.23896,19.45445
1237662636912935433,19.39923,18.01206
1237662636912869991,20.56891,18.87913
1237662534361940214,20.51965,18.92856
1237662636912804446,20.17821,18.51512
1237662637449675139,20.07807,18.55335
1237662637449675158,19.54908,17.97046
1237668332037211116,21.58822,19.36525
1237662637449806497,20.16849,18.82511
1237662637986611771,21.14195,19.39547
1237662637986677361,20.69501,18.8448
1237668349221339500,17.77756,16.76558
1237662637986677462,21.15576,19.2929
1237668330963665844,21.53102,19.62945
1237662637449872093,21.3481,19.31084
1237662637449871765,20.4213,18.71125
1237662637449937583,19.1854,17.90845
1237668332037407199,20.09,18.50011
1237668332037407889,21.58198,19.53247
1237662637986809212,22.06649,19.65905
1237668332574343653,20.37122,18.63333
1237662638523678899,20.57233,18.2611
1237668349221536210,19.44954,17.94367
1237668332037603968,19.09265,17.83769
1237668330963927493,18.7672,17.38775
1237662637987070136,19.23866,17.8255
1237668349758735114,21.29998,19.33806
1237662638524138159,19.28899,17.99806
1237662200439046791,19.92066,18.40757
1237668348149629390,19.6633,18.16478
1237668348149629103,21.31882,19.29441
1237662200438980667,21.07189,18.96293
1237662636914966670,20.98702,19.14396
1237662637451772690,19.73802,18.186
1237662637451772695,19.83305,18.24125
1237668348686434967,20.18078,18.4865
1237662637988578466,21.2626,19.76253
1237661950817665673,19.00181,17.46317
1237662637451707083,21.61271,19.45578
1237662637451641109,21.76196,19.66729
1237668348686238293,19.61532,18.20472
1237662636914835815,18.06277,16.69638
1237668348686173368,21.76381,19.73618
1237668330965370042,21.55325,19.40403
1237668348149432983,18.4968,17.15897
1237668348149367400,20.1677,18.43757
1237662637451445137,19.61004,18.14026
1237668348686107229,20.08014,18.51192
1237662637451445418,21.07251,19.29693
1237668348686042307,21.54333,19.58193
1237662200438718590,22.85478,19.70868
1237662637451117751,21.22461,19.06802
1237662637988053196,19.31391,17.9312
1237668348685845364,21.92102,19.72548
1237668331501912770,19.50862,18.0957
1237662638524924536,19.89225,18.29335
1237668349222781510,20.97051,19.10528
1237662638524989657,21.92693,19.66766
1237662637988184148,20.7627,19.0362
1237668349222847069,19.25488,17.89992
1237662638525055785,19.68317,18.29633
1237662637988184639,18.36136,17.29902
1237668270843298248,19.90072,18.41514
1237668349759718064,19.62619,18.11754
1237662638525251957,19.61773,18.02695
1237662638525186861,20.89584,19.06432
1237662638525252389,21.69815,19.56538
1237668270843429200,17.71447,16.54641
1237668270843364480,21.33364,19.56598
1237668349759848944,20.56371,18.85955
1237662638525318454,21.64943,19.7013
1237668349223174697,20.44583,18.71646
1237662637988512408,21.10013,19.06459
1237668349223175180,21.49764,19.4752
1237668270843560627,19.74274,18.3575
1237668349759980074,21.07989,19.31835
1237668349759979922,20.97915,19.16003
1237668332039307634,20.93414,19.15505
1237662638525448969,20.49926,18.78749
1237668270843560688,20.66122,18.98378
